"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b2696",2921.44405271723,0.38307915807928,0.366469030774236,1.04532477756702,0.295872889749069,0.370972390882436
"b2697",20666.4142668948,1.34118584421248,0.288191183006426,4.65380595693856,3.25863482290944e-06,5.4052763618922e-05
"b2698",166.669721414814,-0.594532415766352,0.22881070344782,-2.59835928480476,0.00936704279876255,0.0229492548569683
"b2699",7242.76439083047,0.99109500862424,0.328867928574361,3.01365661565306,0.00258119775259813,0.00940482565754343
"b2700",497.702084026205,0.608014996229811,0.221811550281872,2.74113316216925,0.00612276877821686,0.0168218883837508
"b2701",704.834610714678,0.324549485613004,0.200379759723831,1.61967199711342,0.105302754635617,0.155062398276904
"b2702",142.717441016922,-0.814282318051725,0.409101966803,-1.99041408775196,0.0465453392930067,0.0783077664794524
"b2703",222.782387403829,-0.866593219664172,0.371087931653092,-2.33527729075894,0.0195289397141271,0.0395871944847
"b2704",45.1461873212591,-0.959390219946385,0.390159982406601,-2.45896622720925,0.0139337724847344,0.0306189376320032
"b2705",205.970718935666,-0.749000106994958,0.249990457886715,-2.99611478504661,0.00273443482018638,0.00970599137256829
"b2706",98.7178452844637,-0.941830106549365,0.298196773508553,-3.15841816619237,0.00158627838211643,0.00679628617383149
"b2707",222.410798805762,-0.15288657855794,0.221312296685213,-0.6908182728563,0.489679750867034,0.572389574429988
"b2708",339.858804100814,0.106446925317861,0.208292268893755,0.511045973444925,0.609318865340549,0.682629809079491
"b2709",594.959329621568,-0.220429838552528,0.262814751675876,-0.838727039281189,0.401622501374835,0.482570550293067
"b2710",345.230047643875,-1.19724189459918,0.324430935195219,-3.69028278354147,0.000224004897272488,0.00164643599495279
"b2711",266.810601791879,-1.02841482797477,0.309587663295918,-3.32188568829298,0.000894113161042381,0.00446367711977465
"b2712",779.501477312035,-0.511821136394889,0.264296542312875,-1.93654117422767,0.052801454770645,0.0864171548591244
"b2713",158.121011563485,-0.991536621292705,0.280291130619218,-3.53752407042709,0.000403897369096722,0.00249900505727043
"b2714",742.21091793952,0.050234586735474,0.191219584085539,0.262706285947168,0.792776971438945,0.838404423032554
"b2715",362.670279101884,-1.05583847857958,0.329640857743957,-3.20299639372884,0.00136005684154808,0.00609025453310866
"b2716",519.095160569398,-0.60252190125876,0.212854332552252,-2.83067717736425,0.00464495767725618,0.013984078091909
"b2717",272.256434190365,-0.332765559132601,0.250606903174691,-1.32783875829885,0.184231379838147,0.24798811880329
"b2718",72.3551648749801,-0.666531881444939,0.30656758664138,-2.17417597452872,0.0296919219704863,0.0547003731029313
"b2719",144.736491381081,-0.814379849491068,0.289196589378132,-2.81600779332237,0.004862448714164,0.0144148949015863
"b2720",85.1312009676991,-1.09278990254875,0.32815586403245,-3.33009408736543,0.000868166427801235,0.00435467043175104
"b2721",405.554883762744,-0.95151562986793,0.334572584238298,-2.84397369866449,0.00445547255959504,0.0135282617674884
"b2722",218.067444287119,-0.81678914124447,0.394756543681604,-2.06909588787783,0.0385370895437818,0.0673845827420597
"b2723",425.681035892855,-0.963536068191952,0.315752779869887,-3.05155213071757,0.00227661511840928,0.00868086784416706
"b2724",119.279313396957,-1.02658412378104,0.375426406066816,-2.73444836908552,0.00624848939778242,0.0170533356611693
"b2725",110.942251328865,-0.961238457935406,0.318456875468499,-3.01842582773971,0.00254091592720832,0.00932982308155819
"b2726",84.4705257853446,-0.927882025174809,0.375830996261949,-2.46888105133321,0.013553626302086,0.0300307218949026
"b2727",249.933455134404,-0.523197092195989,0.250042679207923,-2.09243115556654,0.0363999642129048,0.0644674064975543
"b2728",28.1577133202289,-0.669315314788524,0.389735372305797,-1.7173583984144,0.0859137079013309,0.130523926152307
"b2729",399.802986035437,-0.0261854716158709,0.21148945034637,-0.123814552323935,0.901462109388706,0.924448634189092
"b2730",362.741914572817,-0.159209820032015,0.226687006786168,-0.70233324039695,0.482471368075826,0.565825431116162
"b2731",613.623374617958,-0.704927291214221,0.281392356254236,-2.50514015589437,0.0122402878966992,0.0278741171493742
"b2732",110.205643347631,-0.768422826219026,0.335671725127947,-2.28920927410889,0.0220671960130078,0.0435319095804962
"b2733",1346.71733755347,0.370862848107111,0.195724950564345,1.89481640964926,0.0581167284316005,0.093774266958332
"b2734",0.768600990008174,-1.17155677023071,2.09088594647306,-0.560315961856698,0.575263941845784,0.651874052123492
"b2735",589.682630705318,0.0462808833397323,0.19425018717691,0.238253996108548,0.811684099791454,0.853740270765104
"b2736",224.693212768606,-0.9535162945359,0.324240073292309,-2.94077251110255,0.00327394878572617,0.0110330780028069
"b2737",282.008940976962,-0.690342812130391,0.295724095840418,-2.33441515872593,0.019573993804134,0.0396408245068994
"b2738",155.531137371318,-0.819066667947903,0.29092867948407,-2.81535209729212,0.0048723818806431,0.0144224961875313
"b2739",226.694259309085,-0.652169387951154,0.237242570258065,-2.74895600415113,0.00597854103189781,0.0165604421175961
"b2740",465.696194543476,-0.662000095224874,0.284944883229576,-2.32325665132758,0.0201653690449666,0.0405303952091903
"b2741",6506.39986692399,0.930543826128119,0.325436150109899,2.85937449116786,0.00424477351091794,0.0129902867746182
"b2742",9244.4752924703,0.280871134475923,0.327521034511271,0.857566705280598,0.391131766454558,0.471281718596886
"b2743",1649.79759408491,0.394135868229093,0.296363426021126,1.32990724773508,0.183548833148989,0.247225489957074
"b2744",818.090316838778,0.266413779696401,0.294805998819168,0.903691854180408,0.36615881966584,0.445981442352993
"b2745",2667.04312993375,0.491242997988371,0.283371042548501,1.73356809351574,0.0829947457851931,0.12694890609339
"b2746",716.613524664351,0.687937541426512,0.330125087860406,2.08386931718867,0.0371720559830013,0.06550825740204
"b2747",503.731805997816,0.516547825602568,0.229304506876275,2.25267192799346,0.0242798422026718,0.0468136441926684
"b2748",1603.36565706795,0.663548970948541,0.249624801194234,2.65818527555774,0.00785626900459461,0.0201998038399197
"b2749",337.259690868486,-0.297711550896583,0.272583750207894,-1.09218378083626,0.274752329997951,0.3483750690976
"b2750",1482.5094713684,1.05418703025186,0.280610503932647,3.75676254266263,0.000172125679824824,0.00131973340484393
"b2751",3361.81065002978,1.24291693265431,0.322592718642603,3.85289828575246,0.000116727888479908,0.00100122935329949
"b2752",4402.19174454121,1.03662138685008,0.366645861256946,2.82730966414377,0.00469409111928078,0.0140822733578423
"b2753",574.729061639237,0.0946572845468768,0.199136053328974,0.475339763766947,0.634544821190458,0.704260497978371
"b2754",304.121581000947,0.0552124445693341,0.332026446139627,0.166289297769117,0.867929287933289,0.898272045268175
"b2755",250.211844789795,-0.356335142085134,0.234872568567824,-1.51714244135852,0.129230724776694,0.183331307728135
"b2756",148.927013864262,-0.769578089466749,0.242691499801062,-3.17101377715159,0.00151907938344701,0.00657445219455291
"b2757",150.454419909013,-0.367324413572159,0.306296208826922,-1.19924570721579,0.230432419316123,0.300224145337602
"b2758",341.123990254789,-0.344335939145101,0.248269827108797,-1.38694235685034,0.16545934061221,0.225857562929828
"b2759",89.931194317347,-0.955709069282815,0.30215038299768,-3.16302451713308,0.00156139181548207,0.00672344778727279
"b2760",419.257554106353,-0.943903493820733,0.271889554786601,-3.47164308890636,0.000517283573160807,0.00299747528708579
"b2761",843.803595067553,-0.65410797181227,0.281483292575521,-2.32378968509037,0.0201367688507154,0.0404920026465092
"b4701",24.2053567070563,-0.0440446517820582,0.474429546019487,-0.092837075919064,0.926032995864501,0.942516897386984
"b2762",3799.18687912899,0.99060408946619,0.311346652354088,3.18167573659856,0.00146425658241277,0.00642518109741631
"b2763",4332.89848186489,1.34019453993297,0.308000274741322,4.35127709239399,1.35346875525726e-05,0.000166277732093998
"b2764",2695.47585733044,1.22880001223927,0.34597229608057,3.55172950597496,0.000382708069876423,0.0024088269799623
"b2765",229.361547249,0.05882208178906,0.217988367036005,0.269840462538739,0.787282992455728,0.834457333873388
"b2766",403.319498826214,-0.695899916916585,0.238067695579734,-2.92311779312164,0.00346545388649447,0.0114521162156015
"b2767",37.7693782226634,-0.406330913125159,0.347752675700612,-1.16844798478266,0.24262610896271,0.31285998260981
"b2768",208.001773834587,-0.60175463210511,0.294525442299391,-2.04313293753894,0.0410392801480673,0.070744218063571
"b2769",358.090084170966,-0.381627617645588,0.303411813748477,-1.25778760204094,0.208468580619448,0.275651848381113
"b2770",235.305483426052,-0.595135762210488,0.343202237949504,-1.73406725365833,0.0829061509309982,0.12685890933914
"b2771",323.913901524725,-1.07147132213649,0.344089383869217,-3.11393310100999,0.00184611343045873,0.00754522747147784
"b4463",408.065377863778,-0.974686304129973,0.304432790792847,-3.20164691060893,0.0013664437752324,0.00609963331289603
"b2774",183.151540453214,-0.912976783685093,0.332984424994729,-2.74180026197785,0.00611034852363184,0.0168054295201565
"b2775",387.630212404812,-0.843497913499923,0.294712341782933,-2.86210583648103,0.00420836351706175,0.0129271876387569
"b2776",474.091597223447,-0.810388129700807,0.292442037134949,-2.7711068410006,0.00558660926373093,0.0158349170819714
"b2777",1404.63782891658,0.600735294501316,0.230316684543715,2.60830124266266,0.00909928376253674,0.0224870995244604
"b4682",30.1496218938685,-1.14095475582988,0.435848619374694,-2.61777760697464,0.00885044654289181,0.0219832434457753
"b2778",225.58725503836,-0.830260645228008,0.289805323692118,-2.86489093661391,0.00417152888189877,0.0128796367300397
"b2779",14961.2145103283,1.39062314966873,0.334335673751303,4.15936215859261,3.19137544691598e-05,0.000343556402277849
"b2780",6474.9021915344,1.01815673556832,0.293383460635584,3.47039582041399,0.000519691900771927,0.00300603334191414
"b2781",1257.70943891109,0.437345316012217,0.276475382616938,1.58185988160171,0.113681561188135,0.165513830377398
"b2782",249.254109122274,0.486161645809923,0.25105236371112,1.93649499500167,0.0528071049514471,0.0864171548591244
"b4844",0.816132142794997,0.190321523075048,1.83288944333934,0.103836881033207,0.917298797821922,0.934842164741777
"b2783",0,NA,NA,NA,NA,NA
"b2784",3849.85963380744,1.08741554807595,0.264487112604404,4.11141222484594,3.93246374219094e-05,0.000407885472821411
"b2785",1640.00099236906,1.12292324961959,0.233947337128663,4.79989754703649,1.58746819722996e-06,2.99954918336192e-05
"b2786",1138.466395129,-0.228951450591967,0.213853031908716,-1.07060184533505,0.284348493392353,0.358420351073803
"b2787",391.046645398431,-0.689223367782279,0.250690421681126,-2.74930076370832,0.0059722558016081,0.016553788349971
"b2788",282.037135312756,-0.919763814806035,0.302006595151207,-3.04550903713057,0.00232286797607764,0.00879430389166873
"b2789",507.886018528056,-1.0121676964144,0.371008677054796,-2.72815100835204,0.00636904441464334,0.0173075193546917
"b2790",416.98377753686,0.486697907310994,0.262473259035061,1.85427616169455,0.0636996607633335,0.101211947012333
"b2791",313.266601627021,0.00959004993846251,0.227438958545982,0.0421653792286587,0.966366861375419,0.972327093936906
"b2792",60.7864133261252,-0.298518171618706,0.290419419203406,-1.02788640111434,0.304003267113502,0.379048238579952
"b4408",117007.034285911,0.322553574484456,0.219183833570588,1.47161206750487,0.141125664971791,0.19725203599172
"b2793",416.726470020901,0.123706585056395,0.209722245039529,0.589859149338586,0.555285083432107,0.632766722980773
"b2794",741.481621700019,0.551040012091851,0.229705168962802,2.39890122882295,0.0164443497136661,0.0347729478320231
"b2795",1446.21116346236,0.401428497719645,0.252011563568915,1.59289713549144,0.11118326902226,0.162598379362571
"b2796",684.700401865358,-0.176781668081283,0.210778357589628,-0.838708822399431,0.401632726352288,0.482570550293067
"b2797",545.771402167194,-0.0233566539999234,0.198536690337588,-0.117644018141978,0.906349725663742,0.927916582133034
"b2798",243.796389641238,-0.40360459207753,0.223491776801851,-1.80590354532537,0.0709334072305583,0.110846449788809
"b2799",513.41854030838,-0.344760567815324,0.262337369908466,-1.31418778779256,0.188783017150568,0.252917033976389
"b2800",215.122470048162,-0.851961012820844,0.329390932273753,-2.58647378948729,0.00969635446707499,0.0234727763163775
"b2801",419.112568630553,-1.09564976785278,0.29941124927323,-3.65934737092306,0.000252858391436741,0.00181776614282433
"b2802",476.839674034399,-0.952141296369991,0.306066183182711,-3.11090002322013,0.00186518076627549,0.00757263391107849
"b2803",374.114063659355,-0.852358185257663,0.336143520256511,-2.53569720638145,0.0112223721506649,0.0260929474316142
"b2804",140.840657764098,-0.438337153956376,0.236211490943885,-1.8556978418146,0.0634966386107938,0.101026310234828
"b2805",287.468273618345,-0.282564618825786,0.214022341130727,-1.32025758307724,0.186749032292873,0.250585811981277
"b2806",919.290869354198,0.54364934263775,0.199059164703635,2.73109426258847,0.00631244140028177,0.0172168507289835
"b2807",224.864303362511,0.373475472355242,0.236918388289208,1.57638870942908,0.114936248797251,0.166998373763694
"b2808",554.365577764453,-0.126865637965319,0.201832542952773,-0.628568793264444,0.529631396031373,0.609726881253509
"b4443",951.463537620963,0.194729965282987,0.29987462370469,0.649371270157065,0.516098429304591,0.596887575725847
"b2809",246.31636384598,-1.14034946648913,0.302524136253134,-3.7694495408292,0.000163607979817959,0.00127822268795223
"b2810",1180.30222851237,0.551911501583132,0.183516632118032,3.00741951949161,0.00263475879501533,0.0095298702696142
"b2811",600.581589339386,0.376734614784957,0.270144504104298,1.39456701528715,0.163146447574608,0.222985991026148
"b2812",1444.09996654706,0.945805186468604,0.207591446730247,4.55608938309304,5.21147667988215e-06,7.78270378966913e-05
"b2813",1314.02342807986,0.738460691608463,0.227368020927798,3.24786523889815,0.00116274326558176,0.00542316689406459
"b2814",46.3646987713455,-0.172903134333471,0.338310998945077,-0.5110774845412,0.609296801141369,0.682629809079491
"b2815",36.8436462358481,1.12825393050811,0.363890293949797,3.10053318065076,0.00193172569455478,0.00775418703944164
"b2816",16.0894396629014,-0.347349358302517,0.558302708470321,-0.622152379045789,0.533841675805608,0.613457738801154
"b2817",1842.16294169539,0.691575342488394,0.240600291519655,2.87437449938375,0.00404828623698422,0.0126230969224858
"b2818",2769.67118188882,0.844279907866845,0.389548714576856,2.16732818329008,0.0302098389916446,0.0555584743836846
"b2819",1273.15574156077,0.258139068059769,0.213321359388259,1.2100948015709,0.226242517686229,0.29603187627268
"b2820",2591.125381928,0.398404990005711,0.223439025296437,1.78305911188588,0.0745766814087756,0.115733670493488
"b2821",1856.4200480855,0.035808040113135,0.222112217866811,0.161215985581699,0.871923291130724,0.900801726465033
"b2822",1941.64871356104,0.145660270731894,0.180793836371353,0.805670556338578,0.420432830990786,0.50190567306461
"b2823",51.4962713995379,-0.691595260707077,0.338657354134493,-2.04216814506978,0.0411348551379562,0.0708803102073998
"b2824",87.9135086310397,-0.316505717837839,0.299986042789353,-1.05506814548731,0.291394159450435,0.366434602282361
"b2825",222.754378382728,-0.412202249146429,0.298334422438296,-1.38167847269346,0.167070447144634,0.22769223662966
"b2826",130.036041913185,-0.670395033111036,0.302212267375051,-2.21829192750492,0.0265349342343132,0.0499639684809528
"b2827",650.096738213103,0.210471472614213,0.232898507808656,0.903704684905631,0.366152014268194,0.445981442352993
"b2828",597.235829924134,0.136164206794329,0.207212361587891,0.657123956075244,0.51110121637425,0.592232803860676
"b2829",2338.69531330843,0.66904273303317,0.234849722885266,2.84881210338931,0.00438827884943709,0.0133718604254112
"b2830",1333.20238188127,1.01920378041346,0.268144375757065,3.80095154908952,0.000144141487561285,0.00116319091832691
"b4610",91.7658350721421,-0.742833886547685,0.339949787721038,-2.18512825534473,0.0288794440570882,0.0534809166009413
"b2831",363.267963158458,-0.164126393210522,0.219260091962683,-0.748546585661632,0.45413053663715,0.538438415132111
"b2832",298.608125487745,-0.327711723384264,0.2332109664588,-1.40521575104471,0.159957131757921,0.219471275405219
"b2833",340.945028590719,-0.480275545344453,0.240292181727273,-1.9987148224804,0.0456392183155733,0.077083988779433
"b2834",1020.22346561967,0.435181986367152,0.285964495116148,1.52180425821883,0.128058134212646,0.182021550496784
"b2835",1220.08213521434,0.61746342317161,0.17992465307739,3.43178887723642,0.00059961414973422,0.00335453427863121
"b2836",1469.30199489789,0.18248117927599,0.192116798612541,0.949844993222149,0.342191020167475,0.419063579136439
"b4444",37.7951438452684,-0.730026921937236,0.399200824858852,-1.82872097570278,0.0674414185221589,0.106324987855016
"b4445",102.052948994305,-0.324344945678395,0.293652134802752,-1.10452098669829,0.269367204905147,0.342460037946052
"b2837",778.278611941244,0.26766635326925,0.190795813553487,1.40289426840182,0.160648370288956,0.220348778166608
"b2838",3715.51000572018,0.9621808594605,0.284918109724457,3.37704353152918,0.000732694533385693,0.0038958730424934
"b2839",283.076094221135,-0.714811919399909,0.297486524810845,-2.4028379767938,0.0162683936065886,0.0344692653801626
"b2840",387.556892672573,-0.257113350215681,0.221316590087544,-1.16174458550069,0.245339229312324,0.315594790150404
"b2841",576.827562221099,-0.588702393420813,0.265161478752623,-2.22016559943095,0.0264075285384676,0.0497460424920404
"b2842",383.130340091242,-0.35483856427045,0.252403747297772,-1.40583714809841,0.15977248831711,0.219288511814502
"b2843",275.285592839355,-0.699494860598119,0.226318964132174,-3.09074788884949,0.00199653073796095,0.00790270244747216
"b2844",2000.64665603016,1.08042133627343,0.207644617521731,5.20322341685722,1.95861166507546e-07,5.20191620041468e-06
"b2845",546.358115537918,-0.619592380067023,0.280885636136083,-2.20585284669681,0.0273943046943554,0.0512201407508935
"b2846",236.163228623121,-1.15124275070284,0.350248745461455,-3.28692897725037,0.00101286375412917,0.00488443233467493
"b2847",260.401357117773,-0.913745420436265,0.296172089053868,-3.08518410142987,0.00203426192553157,0.0080074409866492
"b2848",119.901654726404,-0.707861304694683,0.32566371571765,-2.17359586140814,0.0297354995081945,0.0547569911029948
"b4683",2.9302413021322,-1.3364124395137,1.10000624134859,-1.21491350619545,0.224399081942504,0.293890410544054
"b2849",165.924457416258,-0.96150865530613,0.346234649128593,-2.77704342337217,0.0054855849772323,0.0156736251728829
"b2850",265.236472200122,-0.798050451970147,0.330722466478876,-2.41305182701013,0.0158195699241731,0.0337869872679107
"b2851",156.557491201539,-1.03902482526907,0.369130776905651,-2.81478784830407,0.00488094440360781,0.0144295880669765
"b2852",536.032905286057,-0.938519665500346,0.338477788460168,-2.77276588744549,0.00555820917993484,0.0157875155631025
"b2853",85.9246576514672,-1.13538479920942,0.296074735837984,-3.83479122592452,0.000125670992669299,0.00104840595254251
"b2854",122.029310530373,-1.19147995174999,0.363995956488837,-3.27333293271496,0.00106287202747351,0.00505694581821381
"b2855",155.312455533527,-0.594760698345815,0.343621665169596,-1.73085913559108,0.0834768915891377,0.127503399800965
"b2856",40.0793325476412,-1.18950957886643,0.435794206559682,-2.72952132213241,0.00634263473033558,0.0172684221233622
"b2858",91.1678176440988,-0.93599431917625,0.399940562367582,-2.34033355765497,0.0192665239778873,0.0392043874547654
"b2859",39.7738692349027,-1.47507936661281,0.391232986726317,-3.7703348558507,0.000163028654429965,0.00127822268795223
"b2860",0,NA,NA,NA,NA,NA
"b2861",0,NA,NA,NA,NA,NA
"b2862",61.896446830466,-0.867549048572193,0.340194953949123,-2.5501526066196,0.0107675774802311,0.0253888167454896
"b2863",319.94883802388,-0.938240304032273,0.319838303629966,-2.93348324257548,0.00335181747446088,0.0112069003087268
"b2864",10.7515183290519,-1.19389096124849,0.589144298368711,-2.02648309515049,0.0427153033396482,0.0729548630356252
"b2865",876.109419633792,-0.00567912370222879,0.223993187560283,-0.0253540018965995,0.979772600469757,0.983232249482716
"b2866",697.159230562277,-0.884588200490267,0.334331984228351,-2.64583779661981,0.00814888804667543,0.0207024491912857
"b2867",199.098137404878,-1.05440939045705,0.329446170407184,-3.2005513652013,0.00137164918732743,0.00611203236380193
"b2868",155.957326701803,-0.750164329166618,0.272196968537682,-2.75596136575918,0.00585199086996536,0.0163070417631984
"b2869",617.647151318199,-0.759454825820484,0.281265186950336,-2.7001380229633,0.00693107148542725,0.018409444076247
"b2870",416.009542775828,-1.00118908593167,0.349606833833033,-2.86375719534655,0.00418648785241895,0.0128952295627615
"b2871",308.380176450349,-0.918451370159583,0.360934282828558,-2.54464985415598,0.0109387364466226,0.0256641901331603
"b2872",344.859701349121,-1.1039767431532,0.362165678670656,-3.04826439436613,0.00230167320890649,0.00875292853663549
"b2873",373.259678990515,-1.1753223178025,0.345484077874167,-3.40195798612338,0.000669049224273638,0.00364260133215647
"b2874",362.699097512586,-0.722892243872266,0.252117678379806,-2.86728105905868,0.00414015154847252,0.012817331918038
"b2875",630.321876291297,-0.821050015327566,0.318338469661249,-2.57917309271877,0.00990371476460081,0.0238528452211826
"b2876",221.161041231495,-0.955449323533881,0.289314905947717,-3.30245453618813,0.000958426232875101,0.00471021698252094
"b2877",211.737535267692,-1.08970060917707,0.341178850347661,-3.19392778323354,0.00140351222497356,0.00620661059653763
"b2878",914.925600353055,-0.742439940668014,0.314499489278934,-2.36070316797727,0.018240323950471,0.037528234073773
"b2879",310.634216118917,-1.05416079370086,0.315548278726987,-3.34072744099142,0.000835592090705623,0.00425582925051143
"b2880",205.733850325893,-0.77795736439399,0.2832372118234,-2.74666368654642,0.0060204835157508,0.0166333902965947
"b2881",877.449723470404,-0.762196841781008,0.26448552249677,-2.88180931260733,0.00395398939972295,0.0124122656929447
"b2882",446.069973479091,-0.908093819210381,0.348036376320335,-2.60919225976128,0.00907562360182495,0.0224546624576783
"b2883",487.787579222924,-0.706316937881806,0.274595308591209,-2.57221050682007,0.0101051427904157,0.0242148531284665
"b4464",453.380302011697,-0.766295299538463,0.341079302153064,-2.24667780982669,0.0246606254013818,0.0473764065282066
"b2886",91.7622339615145,-0.700439674300027,0.351909938027496,-1.99039469651266,0.0465474736708732,0.0783077664794524
"b2887",620.11772657972,-0.797807082967854,0.300048044338916,-2.65893112126636,0.0078388987073136,0.0201673054853819
"b2888",486.02925529271,-1.01781432835483,0.343693421719368,-2.96140183091982,0.00306242102954307,0.0104860247782667
"b4684",0.671843539040559,-0.97800889138014,2.16852390770407,-0.45100212541148,0.651988017138549,0.719126757325132
"b4753",0.720632359041634,-1.07865647923369,1.98093866622707,-0.544517857934552,0.586085163005503,0.661674006857113
"b2889",184.043044334428,-0.540785208688146,0.239798781092665,-2.25516245839119,0.0241231334000338,0.0466169164480254
"b2890",3591.53968726927,1.24611321631543,0.30829412443599,4.04196226118529,5.3005764854442e-05,0.000529188701579593
"b2891",3096.29659523022,1.25009820914793,0.268283340040144,4.65961922555787,3.16794861794453e-06,5.27537693683498e-05
"b2892",2282.32197432129,0.78304360599481,0.231296471147294,3.38545418402062,0.000710605708629251,0.00381045551683836
"b2893",1301.79703896483,0.460050152711754,0.285604119896202,1.6107966260394,0.107224056735648,0.15766731106442
"b2894",1449.79018307553,0.580007839876985,0.218462467515104,2.65495417347552,0.00793191832763713,0.0203329932836543
"b2895",612.416720620548,0.638424071100979,0.272070818081385,2.34653637462143,0.018948816542414,0.0387161924000017
"b2896",637.836644911434,0.757366738275585,0.26878632813686,2.81772790872738,0.00483647762612692,0.0143778968759965
"b2897",482.958383598539,0.835956625437915,0.32076111095771,2.60616576286933,0.00915621380039581,0.0225968479844558
"b2898",724.499041412717,0.589107450024539,0.255450371705254,2.30615225216531,0.0211021264935622,0.0419777719281641
"b2899",782.287224145829,0.520941560587089,0.233271701373745,2.23319655800188,0.0255359852175034,0.0485548193497846
"b2900",265.158734710321,-0.0600943895924844,0.262025273204251,-0.229345775915441,0.818600177445316,0.859741945417439
"b2901",1083.97639901995,-0.0896503674242917,0.282289484218387,-0.317583092662906,0.750801200777589,0.804187316310267
"b2902",485.626369401243,-0.367077175199135,0.239572124709235,-1.53221989263004,0.125468181250998,0.17912620786102
"b2903",2311.72366431524,0.0331557579658748,0.293643491702931,0.112911605067744,0.910100635658366,0.930397844079524
"b2904",1351.17081908114,-0.145252106121997,0.413047601133726,-0.351659483612328,0.725093649416513,0.781956546284491
"b2905",1354.80473110237,0.165161080146317,0.306303667216892,0.539206995616436,0.589744033858182,0.664829983389122
"b4754",92.0725473996342,-0.766634600894998,0.368287569300805,-2.08161954081278,0.0373772350868025,0.0657611032501193
"b2906",1072.61165151803,0.53758017289499,0.205076604433848,2.62136275553752,0.00875790172805694,0.0218266130019557
"b2907",1381.89527038784,1.00054257784959,0.201339045269728,4.96944135455295,6.7146074937528e-07,1.49481815063483e-05
"b2908",1575.08335270151,0.794015548450845,0.262340488302895,3.02666032829094,0.00247271649120246,0.00916625252347486
"b2909",1188.70353349752,1.2620595049364,0.261082242096032,4.83395383310742,1.33847639688495e-06,2.66632003734605e-05
"b2910",1448.8765846165,0.587518172814543,0.335432730796463,1.75152308905431,0.0798558476939391,0.122704436892366
"b2911",1051.14836173366,1.73415469007625,0.404389599156294,4.28832663771357,1.80024226272927e-05,0.000213772500446097
"b2912",270.033082304879,-0.149140741947387,0.267518088983044,-0.557497784595942,0.577187372302245,0.653532474933458
"b4446",16.4221720735519,0.0547836025435421,0.49843006632812,0.109912315176183,0.912478915623288,0.932381979219098
"b4665",0,NA,NA,NA,NA,NA
"b2913",16525.5600799804,1.39511410642524,0.316197772284375,4.41215665861976,1.02346014657874e-05,0.000133834681130833
"b2914",1016.21868625973,0.741652766926378,0.292517360056605,2.53541453670599,0.0112314330272432,0.0260929474316142
"b2915",102.47720321215,-0.481582148657834,0.302624289735457,-1.59135325547997,0.111530097894777,0.163049659576624
"b2916",859.059398220504,0.412932742241205,0.219498879618875,1.88125216382971,0.0599376248573387,0.0963476978758804
"b2917",632.72714792445,-0.856450313929462,0.296192585267152,-2.89153191717134,0.00383368649955744,0.0122145033988142
"b2918",272.263241448515,-0.759440700368704,0.358481126340398,-2.11849563217332,0.0341331144373014,0.0612155939613865
"b2919",192.868363688009,-0.920604119808879,0.33096128102629,-2.78160670926262,0.00540905451942515,0.0155173616529673
"b2920",404.087034033037,-0.949333702276799,0.288116160658593,-3.2949685991468,0.000984326782644042,0.00479841926648409
"b2921",326.710665858078,-0.69071517894852,0.28751567904389,-2.40235656450263,0.0162898215519498,0.034497520753086
"b2922",855.415500156119,-0.343826523108975,0.270569851431563,-1.27074957276214,0.203817753649117,0.27050905473418
"b2923",320.30186599902,-0.523080944968631,0.211610680894339,-2.47190237637302,0.0134396211378905,0.0298401588077226
"b2924",1394.25038836358,-0.214027347692038,0.302216549054599,-0.708192017814919,0.478826022421843,0.561859436714648
"b2925",10158.5416979568,1.22475332205112,0.359218825783614,3.40949091234122,0.00065084246255183,0.00357670580115606
"b2926",5499.56227732342,1.25180719494235,0.319492332211591,3.91811342161826,8.92447137479203e-05,0.000800947820436599
"b2927",2737.31808705243,1.16830213578739,0.267061972975016,4.37464803683109,1.21628560248996e-05,0.000152053534410988
"b2928",366.715409412664,-0.0919410257988201,0.216485580464633,-0.424698151264815,0.671056731671468,0.733892982841321
"b2929",256.025679544652,0.321949652911247,0.225483430862796,1.42781955942098,0.153343801523201,0.211554895111134
"b2930",326.71282448965,-0.67304586600118,0.350261995607056,-1.92154979541726,0.0546624309499176,0.0891794654188668
"b4465",378.64321613698,-0.823616615369829,0.329187109330339,-2.50197104329298,0.0123504025827197,0.0280615726107962
"b2933",528.972959978771,-0.877318993082059,0.340036312763605,-2.58007442191027,0.00987790249286904,0.0238041256795369
"b2934",124.6241067542,-1.12949755914038,0.322430469765082,-3.50307326712429,0.000459922937834251,0.00273452089816933
"b2935",4734.10756347529,1.26281672697255,0.286052554796651,4.41463187724458,1.01182019744128e-05,0.000133129305607784
"b2936",1259.5648209774,-0.479871042606307,0.289069611403612,-1.66005357767022,0.0969036746461918,0.144188609080878
"b2937",713.347106630529,0.520280489456003,0.266619343316645,1.95139813557377,0.0510097030987387,0.0841649994623424
"b2938",4677.65723713359,1.02065910694113,0.320145072726118,3.18811437030703,0.00143203882316305,0.0063065924619257
"b2939",158.917206173639,1.03408007816611,0.321461303134801,3.21681044680043,0.00129624209333448,0.0058387610309929
"b4784",5.7298261775582,0.929939911781232,0.773856779809526,1.2016951147086,0.229481674600718,0.299251091993005
